bat_team,bowl_team,runs,wickets,overs,striker,non-striker,total
Sunrisers Hyderabad,Delhi Daredevils,66,1,6.3,27,5,185
Sunrisers Hyderabad,Delhi Daredevils,66,1,6.4,27,5,185
Sunrisers Hyderabad,Delhi Daredevils,67,1,6.5,27,6,185
Sunrisers Hyderabad,Delhi Daredevils,67,1,6.6,27,6,185
Sunrisers Hyderabad,Delhi Daredevils,68,1,7.1,27,7,185
Sunrisers Hyderabad,Delhi Daredevils,69,1,7.2,28,7,185
Sunrisers Hyderabad,Delhi Daredevils,69,1,7.3,28,7,185
Sunrisers Hyderabad,Delhi Daredevils,69,1,7.4,28,7,185
Sunrisers Hyderabad,Delhi Daredevils,75,1,7.5,28,13,185
Sunrisers Hyderabad,Delhi Daredevils,75,1,7.6,28,13,185
Sunrisers Hyderabad,Delhi Daredevils,75,1,8.1,28,13,185
Sunrisers Hyderabad,Delhi Daredevils,75,2,8.2,28,13,185
Sunrisers Hyderabad,Delhi Daredevils,76,2,8.3,14,0,185
Sunrisers Hyderabad,Delhi Daredevils,77,2,8.4,14,1,185
Sunrisers Hyderabad,Delhi Daredevils,78,2,8.5,15,1,185
Sunrisers Hyderabad,Delhi Daredevils,78,2,8.6,15,1,185
Sunrisers Hyderabad,Delhi Daredevils,79,2,9.1,15,1,185
Sunrisers Hyderabad,Delhi Daredevils,79,2,9.2,15,1,185
Sunrisers Hyderabad,Delhi Daredevils,80,2,9.3,15,2,185
Sunrisers Hyderabad,Delhi Daredevils,81,2,9.4,16,2,185
Sunrisers Hyderabad,Delhi Daredevils,82,2,9.5,16,3,185
Sunrisers Hyderabad,Delhi Daredevils,83,2,9.6,17,3,185
Sunrisers Hyderabad,Delhi Daredevils,83,2,10.1,17,3,185
Sunrisers Hyderabad,Delhi Daredevils,84,2,10.2,18,3,185
Sunrisers Hyderabad,Delhi Daredevils,85,2,10.3,18,4,185
Sunrisers Hyderabad,Delhi Daredevils,89,2,10.4,22,4,185
Sunrisers Hyderabad,Delhi Daredevils,90,2,10.5,23,4,185
Sunrisers Hyderabad,Delhi Daredevils,90,2,10.6,23,4,185
Sunrisers Hyderabad,Delhi Daredevils,90,2,11.1,23,4,185
Sunrisers Hyderabad,Delhi Daredevils,91,2,11.2,24,4,185
Sunrisers Hyderabad,Delhi Daredevils,92,2,11.3,24,5,185
Sunrisers Hyderabad,Delhi Daredevils,92,3,11.4,24,5,185
Sunrisers Hyderabad,Delhi Daredevils,92,3,11.5,5,0,185
Sunrisers Hyderabad,Delhi Daredevils,93,3,11.6,6,0,185
Sunrisers Hyderabad,Delhi Daredevils,93,3,12.1,6,0,185
Sunrisers Hyderabad,Delhi Daredevils,94,3,12.2,7,0,185
Sunrisers Hyderabad,Delhi Daredevils,94,3,12.3,7,0,185
Sunrisers Hyderabad,Delhi Daredevils,96,3,12.4,7,2,185
Sunrisers Hyderabad,Delhi Daredevils,97,3,12.5,7,3,185
Sunrisers Hyderabad,Delhi Daredevils,98,3,12.6,8,3,185
Sunrisers Hyderabad,Delhi Daredevils,98,3,13.1,8,3,185
Sunrisers Hyderabad,Delhi Daredevils,102,3,13.2,12,3,185
Sunrisers Hyderabad,Delhi Daredevils,103,3,13.3,13,3,185
Sunrisers Hyderabad,Delhi Daredevils,104,3,13.4,13,4,185
Sunrisers Hyderabad,Delhi Daredevils,105,3,13.5,14,4,185
Sunrisers Hyderabad,Delhi Daredevils,106,3,13.6,14,5,185
Sunrisers Hyderabad,Delhi Daredevils,107,3,14.1,14,6,185
Sunrisers Hyderabad,Delhi Daredevils,108,3,14.1,14,6,185
Sunrisers Hyderabad,Delhi Daredevils,108,3,14.2,14,6,185
Sunrisers Hyderabad,Delhi Daredevils,112,3,14.3,18,6,185
Sunrisers Hyderabad,Delhi Daredevils,112,3,14.4,18,6,185
Sunrisers Hyderabad,Delhi Daredevils,113,3,14.5,19,6,185
Sunrisers Hyderabad,Delhi Daredevils,114,3,14.6,19,7,185
Sunrisers Hyderabad,Delhi Daredevils,115,3,15.1,19,8,185
Sunrisers Hyderabad,Delhi Daredevils,116,3,15.1,19,8,185
Sunrisers Hyderabad,Delhi Daredevils,120,3,15.2,23,8,185
Sunrisers Hyderabad,Delhi Daredevils,120,3,15.3,23,8,185
Sunrisers Hyderabad,Delhi Daredevils,121,3,15.4,24,8,185
Sunrisers Hyderabad,Delhi Daredevils,122,3,15.5,24,9,185
Sunrisers Hyderabad,Delhi Daredevils,126,3,15.6,28,9,185
Sunrisers Hyderabad,Delhi Daredevils,127,3,16.1,28,10,185
Sunrisers Hyderabad,Delhi Daredevils,128,3,16.2,29,10,185
Sunrisers Hyderabad,Delhi Daredevils,129,3,16.3,29,11,185
Sunrisers Hyderabad,Delhi Daredevils,131,3,16.4,31,11,185
Sunrisers Hyderabad,Delhi Daredevils,132,3,16.5,32,11,185
Sunrisers Hyderabad,Delhi Daredevils,133,3,16.6,32,12,185
Sunrisers Hyderabad,Delhi Daredevils,137,3,17.1,32,16,185
Sunrisers Hyderabad,Delhi Daredevils,138,3,17.2,32,17,185
Sunrisers Hyderabad,Delhi Daredevils,142,3,17.3,36,17,185
Sunrisers Hyderabad,Delhi Daredevils,148,3,17.4,42,17,185
Sunrisers Hyderabad,Delhi Daredevils,149,3,17.5,43,17,185
Sunrisers Hyderabad,Delhi Daredevils,153,3,17.6,43,21,185
Sunrisers Hyderabad,Delhi Daredevils,154,3,18.1,44,21,185
Sunrisers Hyderabad,Delhi Daredevils,155,3,18.2,44,22,185
Sunrisers Hyderabad,Delhi Daredevils,159,3,18.3,48,22,185
Sunrisers Hyderabad,Delhi Daredevils,163,3,18.4,52,22,185
Sunrisers Hyderabad,Delhi Daredevils,164,3,18.5,53,22,185
Sunrisers Hyderabad,Delhi Daredevils,166,3,18.6,53,24,185
Sunrisers Hyderabad,Delhi Daredevils,171,3,19.0,57,24,185
Sunrisers Hyderabad,Delhi Daredevils,171,3,19.1,57,24,185
Sunrisers Hyderabad,Delhi Daredevils,175,3,19.2,61,24,185
Sunrisers Hyderabad,Delhi Daredevils,176,3,19.3,62,24,185
Sunrisers Hyderabad,Delhi Daredevils,177,3,19.4,62,25,185
Sunrisers Hyderabad,Delhi Daredevils,181,3,19.5,66,25,185
Sunrisers Hyderabad,Delhi Daredevils,185,3,19.6,70,25,185
Kings XI Punjab,Royal Challengers Bangalore,29,2,5.1,18,1,138
Kings XI Punjab,Royal Challengers Bangalore,29,2,5.2,18,1,138
Kings XI Punjab,Royal Challengers Bangalore,29,2,5.3,18,1,138
Kings XI Punjab,Royal Challengers Bangalore,31,2,5.4,18,3,138
Kings XI Punjab,Royal Challengers Bangalore,31,2,5.5,18,3,138
Kings XI Punjab,Royal Challengers Bangalore,35,2,5.6,18,7,138
Kings XI Punjab,Royal Challengers Bangalore,36,2,6.1,19,7,138
Kings XI Punjab,Royal Challengers Bangalore,37,2,6.2,19,8,138
Kings XI Punjab,Royal Challengers Bangalore,37,2,6.3,19,8,138
Kings XI Punjab,Royal Challengers Bangalore,38,2,6.4,20,8,138
Kings XI Punjab,Royal Challengers Bangalore,39,2,6.5,20,9,138
Kings XI Punjab,Royal Challengers Bangalore,39,3,6.6,20,9,138
Kings XI Punjab,Royal Challengers Bangalore,39,3,7.1,9,0,138
Kings XI Punjab,Royal Challengers Bangalore,39,3,7.2,9,0,138
Kings XI Punjab,Royal Challengers Bangalore,40,3,7.3,10,0,138
Kings XI Punjab,Royal Challengers Bangalore,41,3,7.4,10,1,138
Kings XI Punjab,Royal Challengers Bangalore,42,3,7.5,11,1,138
Kings XI Punjab,Royal Challengers Bangalore,42,3,7.6,11,1,138
Kings XI Punjab,Royal Challengers Bangalore,42,3,8.1,11,1,138
Kings XI Punjab,Royal Challengers Bangalore,44,3,8.2,13,1,138
Kings XI Punjab,Royal Challengers Bangalore,46,3,8.3,15,1,138
Kings XI Punjab,Royal Challengers Bangalore,46,3,8.4,15,1,138
Kings XI Punjab,Royal Challengers Bangalore,52,3,8.5,21,1,138
Kings XI Punjab,Royal Challengers Bangalore,53,3,8.6,22,1,138
Kings XI Punjab,Royal Challengers Bangalore,53,3,9.1,22,1,138
Kings XI Punjab,Royal Challengers Bangalore,54,3,9.2,23,1,138
Kings XI Punjab,Royal Challengers Bangalore,54,3,9.3,23,1,138
Kings XI Punjab,Royal Challengers Bangalore,54,3,9.4,23,1,138
Kings XI Punjab,Royal Challengers Bangalore,54,3,9.5,23,1,138
Kings XI Punjab,Royal Challengers Bangalore,55,3,9.6,23,2,138
Kings XI Punjab,Royal Challengers Bangalore,56,3,10.1,23,3,138
Kings XI Punjab,Royal Challengers Bangalore,57,3,10.2,24,3,138
Kings XI Punjab,Royal Challengers Bangalore,58,3,10.3,24,4,138
Kings XI Punjab,Royal Challengers Bangalore,59,3,10.4,25,4,138
Kings XI Punjab,Royal Challengers Bangalore,60,3,10.5,25,5,138
Kings XI Punjab,Royal Challengers Bangalore,60,3,10.6,25,5,138
Kings XI Punjab,Royal Challengers Bangalore,61,3,11.1,25,6,138
Kings XI Punjab,Royal Challengers Bangalore,61,4,11.2,25,6,138
Kings XI Punjab,Royal Challengers Bangalore,61,4,11.3,6,0,138
Kings XI Punjab,Royal Challengers Bangalore,61,4,11.4,6,0,138
Kings XI Punjab,Royal Challengers Bangalore,62,4,11.5,7,0,138
Kings XI Punjab,Royal Challengers Bangalore,63,4,11.6,7,1,138
Kings XI Punjab,Royal Challengers Bangalore,63,4,12.1,7,1,138
Kings XI Punjab,Royal Challengers Bangalore,63,4,12.2,7,1,138
Kings XI Punjab,Royal Challengers Bangalore,64,4,12.3,7,2,138
Kings XI Punjab,Royal Challengers Bangalore,65,4,12.4,8,2,138
Kings XI Punjab,Royal Challengers Bangalore,69,4,12.5,8,6,138
Kings XI Punjab,Royal Challengers Bangalore,70,4,12.6,8,6,138
Kings XI Punjab,Royal Challengers Bangalore,74,4,13.1,8,6,138
Kings XI Punjab,Royal Challengers Bangalore,74,4,13.2,8,6,138
Kings XI Punjab,Royal Challengers Bangalore,78,4,13.3,8,6,138
Kings XI Punjab,Royal Challengers Bangalore,78,4,13.4,8,6,138
Kings XI Punjab,Royal Challengers Bangalore,78,5,13.5,8,6,138
Kings XI Punjab,Royal Challengers Bangalore,79,5,13.6,9,0,138
Kings XI Punjab,Royal Challengers Bangalore,80,5,14.1,10,0,138
Kings XI Punjab,Royal Challengers Bangalore,81,5,14.2,10,1,138
Kings XI Punjab,Royal Challengers Bangalore,82,5,14.3,11,1,138
Kings XI Punjab,Royal Challengers Bangalore,83,5,14.4,11,2,138
Kings XI Punjab,Royal Challengers Bangalore,83,5,14.5,11,2,138
Kings XI Punjab,Royal Challengers Bangalore,84,5,14.6,12,2,138
Kings XI Punjab,Royal Challengers Bangalore,85,5,15.1,13,2,138
Kings XI Punjab,Royal Challengers Bangalore,86,5,15.1,13,2,138
Kings XI Punjab,Royal Challengers Bangalore,86,5,15.2,13,2,138
Kings XI Punjab,Royal Challengers Bangalore,87,5,15.2,13,2,138
Kings XI Punjab,Royal Challengers Bangalore,93,5,15.3,13,8,138
Kings XI Punjab,Royal Challengers Bangalore,93,5,15.4,13,8,138
Kings XI Punjab,Royal Challengers Bangalore,97,5,15.5,13,12,138
Kings XI Punjab,Royal Challengers Bangalore,99,5,15.6,14,13,138
Kings XI Punjab,Royal Challengers Bangalore,100,5,16.1,14,14,138
Kings XI Punjab,Royal Challengers Bangalore,102,5,16.2,16,14,138
Kings XI Punjab,Royal Challengers Bangalore,103,5,16.3,17,14,138
Kings XI Punjab,Royal Challengers Bangalore,107,5,16.4,18,17,138
Kings XI Punjab,Royal Challengers Bangalore,108,5,16.5,19,17,138
Kings XI Punjab,Royal Challengers Bangalore,110,5,16.6,19,19,138
Kings XI Punjab,Royal Challengers Bangalore,112,5,17.1,21,19,138
Kings XI Punjab,Royal Challengers Bangalore,112,6,17.2,21,19,138
Kings XI Punjab,Royal Challengers Bangalore,113,6,17.3,19,1,138
Kings XI Punjab,Royal Challengers Bangalore,114,6,17.4,20,1,138
Kings XI Punjab,Royal Challengers Bangalore,118,6,17.5,20,5,138
Kings XI Punjab,Royal Challengers Bangalore,119,6,17.6,20,6,138
Kings XI Punjab,Royal Challengers Bangalore,119,7,18.1,20,6,138
Kings XI Punjab,Royal Challengers Bangalore,119,7,18.2,20,0,138
Kings XI Punjab,Royal Challengers Bangalore,119,7,18.3,20,0,138
Kings XI Punjab,Royal Challengers Bangalore,119,7,18.4,20,0,138
Kings XI Punjab,Royal Challengers Bangalore,119,7,18.5,20,0,138
Kings XI Punjab,Royal Challengers Bangalore,119,7,18.6,20,0,138
Kings XI Punjab,Royal Challengers Bangalore,125,7,19.1,26,0,138
Kings XI Punjab,Royal Challengers Bangalore,127,7,19.2,28,0,138
Kings XI Punjab,Royal Challengers Bangalore,131,7,19.3,32,0,138
Kings XI Punjab,Royal Challengers Bangalore,135,7,19.4,36,0,138
Kings XI Punjab,Royal Challengers Bangalore,136,7,19.4,36,0,138
Kings XI Punjab,Royal Challengers Bangalore,138,7,19.5,38,0,138
Kings XI Punjab,Royal Challengers Bangalore,138,7,19.6,38,0,138
Mumbai Indians,Delhi Daredevils,42,0,5.1,27,12,212
Mumbai Indians,Delhi Daredevils,43,0,5.1,27,12,212
Mumbai Indians,Delhi Daredevils,47,0,5.2,31,12,212
Mumbai Indians,Delhi Daredevils,48,0,5.3,31,12,212
Mumbai Indians,Delhi Daredevils,52,0,5.4,31,16,212
Mumbai Indians,Delhi Daredevils,56,0,5.5,31,20,212
Mumbai Indians,Delhi Daredevils,60,0,5.6,31,20,212
Mumbai Indians,Delhi Daredevils,61,0,6.1,31,20,212
Mumbai Indians,Delhi Daredevils,62,0,6.2,31,21,212
Mumbai Indians,Delhi Daredevils,62,0,6.3,31,21,212
Mumbai Indians,Delhi Daredevils,63,0,6.4,32,21,212
Mumbai Indians,Delhi Daredevils,64,0,6.5,32,22,212
Mumbai Indians,Delhi Daredevils,65,0,6.6,33,22,212
Mumbai Indians,Delhi Daredevils,69,0,7.1,37,22,212
Mumbai Indians,Delhi Daredevils,70,0,7.2,38,22,212
Mumbai Indians,Delhi Daredevils,71,0,7.3,38,23,212
Mumbai Indians,Delhi Daredevils,75,0,7.4,42,23,212
Mumbai Indians,Delhi Daredevils,76,0,7.5,43,23,212
Mumbai Indians,Delhi Daredevils,76,0,7.6,43,23,212
Mumbai Indians,Delhi Daredevils,77,0,8.1,44,23,212
Mumbai Indians,Delhi Daredevils,79,0,8.2,44,25,212
Mumbai Indians,Delhi Daredevils,79,0,8.3,44,25,212
Mumbai Indians,Delhi Daredevils,79,1,8.4,44,25,212
Mumbai Indians,Delhi Daredevils,79,1,8.5,44,0,212
Mumbai Indians,Delhi Daredevils,79,1,8.6,44,0,212
Mumbai Indians,Delhi Daredevils,79,1,9.1,44,0,212
Mumbai Indians,Delhi Daredevils,79,1,9.2,44,0,212
Mumbai Indians,Delhi Daredevils,79,1,9.3,44,0,212
Mumbai Indians,Delhi Daredevils,83,1,9.4,48,0,212
Mumbai Indians,Delhi Daredevils,84,1,9.5,49,0,212
Mumbai Indians,Delhi Daredevils,84,1,9.6,49,0,212
Mumbai Indians,Delhi Daredevils,84,1,10.1,49,0,212
Mumbai Indians,Delhi Daredevils,85,1,10.2,50,0,212
Mumbai Indians,Delhi Daredevils,91,1,10.3,50,6,212
Mumbai Indians,Delhi Daredevils,91,1,10.4,50,6,212
Mumbai Indians,Delhi Daredevils,97,1,10.5,50,12,212
Mumbai Indians,Delhi Daredevils,97,1,10.6,50,12,212
Mumbai Indians,Delhi Daredevils,98,1,11.1,50,12,212
Mumbai Indians,Delhi Daredevils,98,1,11.2,50,12,212
Mumbai Indians,Delhi Daredevils,99,1,11.3,50,13,212
Mumbai Indians,Delhi Daredevils,105,1,11.4,56,13,212
Mumbai Indians,Delhi Daredevils,107,1,11.5,58,13,212
Mumbai Indians,Delhi Daredevils,109,1,11.6,60,13,212
Mumbai Indians,Delhi Daredevils,110,1,12.1,60,14,212
Mumbai Indians,Delhi Daredevils,116,1,12.2,66,14,212
Mumbai Indians,Delhi Daredevils,116,2,12.3,66,14,212
Mumbai Indians,Delhi Daredevils,120,2,12.4,14,4,212
Mumbai Indians,Delhi Daredevils,121,2,12.5,14,5,212
Mumbai Indians,Delhi Daredevils,122,2,12.6,15,5,212
Mumbai Indians,Delhi Daredevils,128,2,13.1,21,5,212
Mumbai Indians,Delhi Daredevils,128,2,13.2,21,5,212
Mumbai Indians,Delhi Daredevils,134,2,13.3,27,5,212
Mumbai Indians,Delhi Daredevils,135,2,13.4,28,5,212
Mumbai Indians,Delhi Daredevils,138,2,13.5,28,8,212
Mumbai Indians,Delhi Daredevils,139,2,13.6,29,8,212
Mumbai Indians,Delhi Daredevils,140,2,14.1,30,8,212
Mumbai Indians,Delhi Daredevils,141,2,14.2,30,9,212
Mumbai Indians,Delhi Daredevils,142,2,14.3,31,9,212
Mumbai Indians,Delhi Daredevils,143,2,14.4,31,10,212
Mumbai Indians,Delhi Daredevils,147,2,14.5,35,10,212
Mumbai Indians,Delhi Daredevils,148,2,14.6,36,10,212
Mumbai Indians,Delhi Daredevils,152,2,15.1,40,10,212
Mumbai Indians,Delhi Daredevils,153,2,15.2,41,10,212
Mumbai Indians,Delhi Daredevils,153,3,15.3,41,10,212
Mumbai Indians,Delhi Daredevils,153,3,15.4,41,0,212
Mumbai Indians,Delhi Daredevils,154,3,15.4,41,0,212
Mumbai Indians,Delhi Daredevils,155,3,15.5,42,0,212
Mumbai Indians,Delhi Daredevils,155,3,15.6,42,0,212
Mumbai Indians,Delhi Daredevils,155,3,16.1,42,0,212
Mumbai Indians,Delhi Daredevils,156,3,16.1,42,0,212
Mumbai Indians,Delhi Daredevils,157,3,16.2,43,0,212
Mumbai Indians,Delhi Daredevils,158,3,16.3,43,1,212
Mumbai Indians,Delhi Daredevils,160,3,16.4,45,1,212
Mumbai Indians,Delhi Daredevils,162,3,16.5,47,1,212
Mumbai Indians,Delhi Daredevils,166,3,16.6,51,1,212
Mumbai Indians,Delhi Daredevils,168,3,17.0,51,1,212
Mumbai Indians,Delhi Daredevils,169,3,17.1,52,1,212
Mumbai Indians,Delhi Daredevils,175,3,17.2,52,7,212
Mumbai Indians,Delhi Daredevils,176,3,17.3,52,8,212
Mumbai Indians,Delhi Daredevils,177,3,17.4,53,8,212
Mumbai Indians,Delhi Daredevils,178,3,17.5,53,9,212
Mumbai Indians,Delhi Daredevils,182,3,17.6,57,9,212
Mumbai Indians,Delhi Daredevils,182,3,18.1,57,9,212
Mumbai Indians,Delhi Daredevils,185,3,18.2,57,12,212
Mumbai Indians,Delhi Daredevils,187,3,18.2,57,12,212
Mumbai Indians,Delhi Daredevils,188,3,18.3,57,13,212
Mumbai Indians,Delhi Daredevils,189,3,18.4,58,13,212
Mumbai Indians,Delhi Daredevils,189,3,18.5,58,13,212
Mumbai Indians,Delhi Daredevils,189,3,18.6,58,13,212
Mumbai Indians,Delhi Daredevils,193,3,19.1,62,13,212
Mumbai Indians,Delhi Daredevils,194,3,19.2,63,13,212
Mumbai Indians,Delhi Daredevils,198,3,19.3,63,17,212
Mumbai Indians,Delhi Daredevils,204,3,19.4,63,23,212
Mumbai Indians,Delhi Daredevils,205,3,19.4,63,23,212
Mumbai Indians,Delhi Daredevils,211,3,19.5,63,29,212
Mumbai Indians,Delhi Daredevils,212,3,19.5,63,29,212
Mumbai Indians,Delhi Daredevils,212,3,19.6,63,29,212
Royal Challengers Bangalore,Kolkata Knight Riders,34,3,5.1,19,0,158
Royal Challengers Bangalore,Kolkata Knight Riders,35,3,5.1,19,0,158
Royal Challengers Bangalore,Kolkata Knight Riders,35,3,5.2,19,0,158
Royal Challengers Bangalore,Kolkata Knight Riders,36,3,5.3,20,0,158
Royal Challengers Bangalore,Kolkata Knight Riders,36,3,5.4,20,0,158
Royal Challengers Bangalore,Kolkata Knight Riders,40,3,5.5,20,4,158
Royal Challengers Bangalore,Kolkata Knight Riders,40,3,5.6,20,4,158
Royal Challengers Bangalore,Kolkata Knight Riders,41,3,6.1,21,4,158
Royal Challengers Bangalore,Kolkata Knight Riders,43,3,6.2,21,6,158
Royal Challengers Bangalore,Kolkata Knight Riders,44,3,6.3,21,7,158
Royal Challengers Bangalore,Kolkata Knight Riders,44,3,6.4,21,7,158
Royal Challengers Bangalore,Kolkata Knight Riders,48,3,6.5,25,7,158
Royal Challengers Bangalore,Kolkata Knight Riders,49,3,6.6,26,7,158
Royal Challengers Bangalore,Kolkata Knight Riders,50,3,7.1,27,7,158
Royal Challengers Bangalore,Kolkata Knight Riders,50,3,7.2,27,7,158
Royal Challengers Bangalore,Kolkata Knight Riders,51,3,7.3,27,8,158
Royal Challengers Bangalore,Kolkata Knight Riders,52,3,7.4,28,8,158
Royal Challengers Bangalore,Kolkata Knight Riders,53,3,7.5,28,9,158
Royal Challengers Bangalore,Kolkata Knight Riders,54,3,7.6,29,9,158
Royal Challengers Bangalore,Kolkata Knight Riders,55,3,8.1,30,9,158
Royal Challengers Bangalore,Kolkata Knight Riders,56,3,8.2,30,10,158
Royal Challengers Bangalore,Kolkata Knight Riders,57,3,8.3,31,10,158
Royal Challengers Bangalore,Kolkata Knight Riders,58,3,8.4,31,11,158
Royal Challengers Bangalore,Kolkata Knight Riders,59,3,8.5,32,11,158
Royal Challengers Bangalore,Kolkata Knight Riders,59,3,8.6,32,11,158
Royal Challengers Bangalore,Kolkata Knight Riders,59,3,9.1,32,11,158
Royal Challengers Bangalore,Kolkata Knight Riders,60,3,9.2,33,11,158
Royal Challengers Bangalore,Kolkata Knight Riders,60,3,9.3,33,11,158
Royal Challengers Bangalore,Kolkata Knight Riders,61,3,9.4,33,12,158
Royal Challengers Bangalore,Kolkata Knight Riders,62,3,9.5,34,12,158
Royal Challengers Bangalore,Kolkata Knight Riders,63,3,9.6,34,12,158
Royal Challengers Bangalore,Kolkata Knight Riders,64,3,10.1,34,13,158
Royal Challengers Bangalore,Kolkata Knight Riders,65,3,10.2,35,13,158
Royal Challengers Bangalore,Kolkata Knight Riders,66,3,10.3,35,14,158
Royal Challengers Bangalore,Kolkata Knight Riders,67,3,10.4,36,14,158
Royal Challengers Bangalore,Kolkata Knight Riders,69,3,10.5,36,16,158
Royal Challengers Bangalore,Kolkata Knight Riders,71,3,10.6,36,18,158
Royal Challengers Bangalore,Kolkata Knight Riders,71,3,11.1,36,18,158
Royal Challengers Bangalore,Kolkata Knight Riders,72,3,11.2,37,18,158
Royal Challengers Bangalore,Kolkata Knight Riders,72,3,11.3,37,18,158
Royal Challengers Bangalore,Kolkata Knight Riders,73,3,11.4,37,19,158
Royal Challengers Bangalore,Kolkata Knight Riders,74,3,11.5,38,19,158
Royal Challengers Bangalore,Kolkata Knight Riders,78,3,11.6,38,23,158
Royal Challengers Bangalore,Kolkata Knight Riders,79,3,12.1,39,23,158
Royal Challengers Bangalore,Kolkata Knight Riders,80,3,12.2,39,24,158
Royal Challengers Bangalore,Kolkata Knight Riders,80,3,12.3,39,24,158
Royal Challengers Bangalore,Kolkata Knight Riders,81,3,12.4,40,24,158
Royal Challengers Bangalore,Kolkata Knight Riders,83,3,12.5,40,26,158
Royal Challengers Bangalore,Kolkata Knight Riders,84,3,12.6,40,27,158
Royal Challengers Bangalore,Kolkata Knight Riders,85,3,13.1,40,28,158
Royal Challengers Bangalore,Kolkata Knight Riders,87,3,13.2,42,28,158
Royal Challengers Bangalore,Kolkata Knight Riders,88,3,13.3,43,28,158
Royal Challengers Bangalore,Kolkata Knight Riders,94,3,13.4,43,34,158
Royal Challengers Bangalore,Kolkata Knight Riders,95,3,13.5,43,35,158
Royal Challengers Bangalore,Kolkata Knight Riders,96,3,13.6,44,35,158
Royal Challengers Bangalore,Kolkata Knight Riders,100,3,14.1,48,35,158
Royal Challengers Bangalore,Kolkata Knight Riders,100,3,14.2,48,35,158
Royal Challengers Bangalore,Kolkata Knight Riders,101,3,14.3,49,35,158
Royal Challengers Bangalore,Kolkata Knight Riders,102,3,14.4,49,36,158
Royal Challengers Bangalore,Kolkata Knight Riders,104,3,14.5,51,36,158
Royal Challengers Bangalore,Kolkata Knight Riders,105,3,14.6,52,36,158
Royal Challengers Bangalore,Kolkata Knight Riders,105,4,15.1,52,36,158
Royal Challengers Bangalore,Kolkata Knight Riders,106,4,15.2,37,0,158
Royal Challengers Bangalore,Kolkata Knight Riders,107,4,15.3,37,1,158
Royal Challengers Bangalore,Kolkata Knight Riders,108,4,15.4,38,1,158
Royal Challengers Bangalore,Kolkata Knight Riders,108,4,15.5,38,1,158
Royal Challengers Bangalore,Kolkata Knight Riders,108,4,15.6,38,1,158
Royal Challengers Bangalore,Kolkata Knight Riders,109,4,16.1,39,1,158
Royal Challengers Bangalore,Kolkata Knight Riders,109,4,16.2,39,1,158
Royal Challengers Bangalore,Kolkata Knight Riders,110,4,16.3,39,2,158
Royal Challengers Bangalore,Kolkata Knight Riders,110,4,16.4,39,2,158
Royal Challengers Bangalore,Kolkata Knight Riders,111,4,16.5,40,2,158
Royal Challengers Bangalore,Kolkata Knight Riders,115,4,16.6,40,6,158
Royal Challengers Bangalore,Kolkata Knight Riders,115,4,17.1,40,6,158
Royal Challengers Bangalore,Kolkata Knight Riders,116,4,17.2,41,6,158
Royal Challengers Bangalore,Kolkata Knight Riders,117,4,17.3,41,7,158
Royal Challengers Bangalore,Kolkata Knight Riders,118,4,17.4,42,7,158
Royal Challengers Bangalore,Kolkata Knight Riders,119,4,17.5,42,8,158
Royal Challengers Bangalore,Kolkata Knight Riders,125,4,17.6,48,8,158
Royal Challengers Bangalore,Kolkata Knight Riders,125,5,18.1,48,8,158
Royal Challengers Bangalore,Kolkata Knight Riders,126,5,18.2,49,0,158
Royal Challengers Bangalore,Kolkata Knight Riders,127,5,18.3,49,1,158
Royal Challengers Bangalore,Kolkata Knight Riders,128,5,18.3,49,1,158
Royal Challengers Bangalore,Kolkata Knight Riders,130,5,18.4,51,1,158
Royal Challengers Bangalore,Kolkata Knight Riders,136,5,18.5,57,1,158
Royal Challengers Bangalore,Kolkata Knight Riders,137,5,18.6,58,1,158
Royal Challengers Bangalore,Kolkata Knight Riders,138,5,19.1,59,1,158
Royal Challengers Bangalore,Kolkata Knight Riders,142,5,19.2,59,5,158
Royal Challengers Bangalore,Kolkata Knight Riders,142,6,19.3,59,5,158
Royal Challengers Bangalore,Kolkata Knight Riders,148,6,19.4,65,0,158
Royal Challengers Bangalore,Kolkata Knight Riders,154,6,19.5,71,0,158
Royal Challengers Bangalore,Kolkata Knight Riders,158,6,19.6,75,0,158
Mumbai Indians,Sunrisers Hyderabad,31,2,5.1,18,1,138
Mumbai Indians,Sunrisers Hyderabad,35,2,5.2,22,1,138
